 -1.11000000000000269E-003 -7.44636083497689791E-004           0           0           0
 -1.10500000000000268E-003 -7.44991199107521347E-004           0           0           0
 -1.10000000000000267E-003 -7.43731692292602122E-004           0           0           0
 -1.09500000000000266E-003 -7.43944814713774598E-004           0           0           0
 -1.09000000000000264E-003 -7.44189782561166611E-004           0           0           0
 -1.08500000000000263E-003 -7.44542834050809701E-004           0           0           0
 -1.08000000000000262E-003 -7.44726731257241092E-004           0           0           0
 -1.07500000000000260E-003 -7.44568201724448808E-004           0           0           0
 -1.07000000000000259E-003 -7.44781315554290837E-004           0           0           0
 -1.06500000000000258E-003 -7.45106450448588522E-004           0           0           0
