  3.10000000000003334E-005   21902008.332773108     
  3.10500000000003346E-005   21242265.136120796     
  3.11000000000003358E-005   20616008.605355363     
  3.11500000000003370E-005   19971184.900114726     
  3.12000000000003382E-005   19295371.462900255     
  3.12500000000003395E-005   18674990.276345294     
  3.13000000000003407E-005   18039621.089946464     
  3.13500000000003419E-005   17440644.782418318     
  3.14000000000003431E-005   16900944.398767997     
  3.14500000000003443E-005   16287657.367869867     
