  1.30000000000000276E-003  7.24291166686944908E-004           0           0           0
  1.29500000000000275E-003  7.24749267848413814E-004           0           0           0
  1.29000000000000273E-003  7.24911620372756596E-004           0           0           0
  1.28500000000000272E-003  7.24897605873740455E-004           0           0           0
  1.28000000000000271E-003  7.25081297554727527E-004           0           0           0
  1.27500000000000269E-003  7.25886039214199402E-004           0           0           0
  1.27000000000000268E-003  7.26042930129287812E-004           0           0           0
  1.26500000000000267E-003  7.26154520814309011E-004           0           0           0
  1.26000000000000265E-003  7.25929739453674014E-004           0           0           0
  1.25500000000000264E-003  7.25985734190501427E-004           0           0           0
