 -1.85000000000000485E-003 -3.32444968839367338E-004           0           0           0
 -1.85500000000000487E-003 -3.35571182897718132E-004           0           0           0
 -1.86000000000000488E-003 -3.39218831988448747E-004           0           0           0
 -1.86500000000000489E-003 -3.42553550814098811E-004           0           0           0
 -1.87000000000000490E-003 -3.46067697856072332E-004           0           0           0
 -1.87500000000000492E-003 -3.49594545311960843E-004           0           0           0
 -1.88000000000000493E-003 -3.52323002681006277E-004           0           0           0
 -1.88500000000000494E-003 -3.57108837858016606E-004           0           0           0
 -1.89000000000000496E-003 -3.60527276668891436E-004           0           0           0
 -1.89500000000000497E-003 -3.64583571197876299E-004           0           0           0
