  6.55000000000011720E-005 -6.75550518656245253E-004
  6.55500000000011732E-005 -6.76575146774614279E-004
  6.56000000000011744E-005 -6.78584664627653565E-004
  6.56500000000011756E-005 -6.79804883634659691E-004
  6.57000000000011768E-005 -6.80601438065442615E-004
  6.57500000000011781E-005 -6.81936695024469575E-004
  6.58000000000011793E-005 -6.84841760970353731E-004
  6.58500000000011805E-005 -6.89705518086370013E-004
  6.59000000000011817E-005 -6.90525919545126234E-004
  6.59500000000011829E-005 -6.90041806217795827E-004
