  5.45000000000009046E-005 -7.24555179207267696E-005
  5.45500000000009058E-005 -7.61661776842417526E-005
  5.46000000000009070E-005 -7.92159818518991209E-005
  5.46500000000009082E-005 -8.21719442788499738E-005
  5.47000000000009095E-005 -8.62311306545656661E-005
  5.47500000000009107E-005 -8.99519167965592083E-005
  5.48000000000009119E-005 -9.33441358435638344E-005
  5.48500000000009131E-005 -9.61486077583151657E-005
  5.49000000000009143E-005 -9.94116874042451121E-005
  5.49500000000009155E-005 -1.03615114292953726E-004
