 -1.25000000000000328E-003  8.18942408067890046E-005           0           0           0
 -1.25500000000000329E-003  7.91376721207609550E-005           0           0           0
 -1.26000000000000330E-003  7.63244165601743987E-005           0           0           0
 -1.26500000000000332E-003  7.35091189645462935E-005           0           0           0
 -1.27000000000000333E-003  7.06702203015848487E-005           0           0           0
 -1.27500000000000334E-003  6.69153337136852447E-005           0           0           0
 -1.28000000000000336E-003  6.37168891111231295E-005           0           0           0
 -1.28500000000000337E-003  5.98112774020265886E-005           0           0           0
 -1.29000000000000338E-003  5.66871422613916600E-005           0           0           0
 -1.29500000000000340E-003  5.18247825598102782E-005           0           0           0
