 -1.36000000000000335E-003 -7.08945454369097031E-004           0           0           0
 -1.35500000000000334E-003 -7.09090834296200161E-004           0           0           0
 -1.35000000000000332E-003 -7.10420475008487749E-004           0           0           0
 -1.34500000000000331E-003 -7.11249241946904521E-004           0           0           0
 -1.34000000000000330E-003 -7.11900150281465777E-004           0           0           0
 -1.33500000000000328E-003 -7.12693309392548719E-004           0           0           0
 -1.33000000000000327E-003 -7.12796760692159461E-004           0           0           0
 -1.32500000000000326E-003 -7.12543798786775058E-004           0           0           0
 -1.32000000000000325E-003 -7.13494410436110943E-004           0           0           0
 -1.31500000000000323E-003 -7.14031291567112638E-004           0           0           0
