  4.00000000000000033E-005  6.40085145494216117E-007           0           0           0
  4.50000000000000028E-005  5.60090900674826666E-007           0           0           0
  5.00000000000000024E-005  5.85376809247978408E-007           0           0           0
  5.50000000000000020E-005  6.57647905740458931E-007           0           0           0
  6.00000000000000015E-005  6.73538354081534749E-007           0           0           0
  6.50000000000000079E-005  6.84604942006486482E-007           0           0           0
  7.00000000000000074E-005  8.01824184946647357E-007           0           0           0
  7.50000000000000070E-005  8.79136052396123952E-007           0           0           0
  8.00000000000000065E-005  1.04912998610795686E-006           0           0           0
  8.50000000000000061E-005  1.03086941115398662E-006           0           0           0
