 -2.60000000000000465E-004 -6.91941919489007782E-004           0           0           0
 -2.55000000000000452E-004 -6.91156292244234517E-004           0           0           0
 -2.50000000000000439E-004 -6.90473424177256078E-004           0           0           0
 -2.45000000000000426E-004 -6.90066925101304185E-004           0           0           0
 -2.40000000000000413E-004 -6.89477148771517321E-004           0           0           0
 -2.35000000000000400E-004 -6.88951461582097994E-004           0           0           0
 -2.30000000000000386E-004 -6.88116186035555026E-004           0           0           0
 -2.25000000000000373E-004 -6.86463282994052566E-004           0           0           0
 -2.20000000000000360E-004 -6.85406322534593384E-004           0           0           0
 -2.15000000000000347E-004 -6.84652924410425814E-004           0           0           0
