 -7.10000000000001645E-004 -7.30548647655607990E-004           0           0           0
 -7.05000000000001632E-004 -7.30141569336451588E-004           0           0           0
 -7.00000000000001619E-004 -7.30935812271949945E-004           0           0           0
 -6.95000000000001606E-004 -7.30330255023985933E-004           0           0           0
 -6.90000000000001593E-004 -7.30084156093960984E-004           0           0           0
 -6.85000000000001580E-004 -7.29566807959466219E-004           0           0           0
 -6.80000000000001567E-004 -7.29404151065680593E-004           0           0           0
 -6.75000000000001554E-004 -7.29193909224705667E-004           0           0           0
 -6.70000000000001541E-004 -7.28935630605941488E-004           0           0           0
 -6.65000000000001527E-004 -7.29513952946907141E-004           0           0           0
